image_path                                 ,label_path
dlt_32N_07/images/32N-20E-286N_34_08/07.tif,dlt_32N_07/labels/32N-20E-286N_34_08/dlt.tif
dlt_32N_07/images/32N-20E-286N_34_10/07.tif,dlt_32N_07/labels/32N-20E-286N_34_10/dlt.tif
dlt_32N_07/images/32N-20E-286N_34_12/07.tif,dlt_32N_07/labels/32N-20E-286N_34_12/dlt.tif
dlt_32N_07/images/32N-20E-286N_34_14/07.tif,dlt_32N_07/labels/32N-20E-286N_34_14/dlt.tif
dlt_32N_07/images/32N-20E-286N_34_16/07.tif,dlt_32N_07/labels/32N-20E-286N_34_16/dlt.tif
dlt_32N_07/images/32N-20E-286N_34_20/07.tif,dlt_32N_07/labels/32N-20E-286N_34_20/dlt.tif
dlt_32N_07/images/32N-20E-286N_34_22/07.tif,dlt_32N_07/labels/32N-20E-286N_34_22/dlt.tif
dlt_32N_07/images/32N-20E-286N_34_24/07.tif,dlt_32N_07/labels/32N-20E-286N_34_24/dlt.tif
dlt_32N_07/images/32N-20E-286N_34_30/07.tif,dlt_32N_07/labels/32N-20E-286N_34_30/dlt.tif
dlt_32N_07/images/32N-20E-286N_34_32/07.tif,dlt_32N_07/labels/32N-20E-286N_34_32/dlt.tif
dlt_32N_07/images/32N-20E-286N_34_34/07.tif,dlt_32N_07/labels/32N-20E-286N_34_34/dlt.tif
dlt_32N_07/images/32N-20E-286N_35_05/07.tif,dlt_32N_07/labels/32N-20E-286N_35_05/dlt.tif
dlt_32N_07/images/32N-20E-286N_35_13/07.tif,dlt_32N_07/labels/32N-20E-286N_35_13/dlt.tif
dlt_32N_07/images/32N-20E-286N_35_17/07.tif,dlt_32N_07/labels/32N-20E-286N_35_17/dlt.tif
dlt_32N_07/images/32N-20E-286N_35_19/07.tif,dlt_32N_07/labels/32N-20E-286N_35_19/dlt.tif
dlt_32N_07/images/32N-20E-286N_35_21/07.tif,dlt_32N_07/labels/32N-20E-286N_35_21/dlt.tif
dlt_32N_07/images/32N-20E-286N_35_23/07.tif,dlt_32N_07/labels/32N-20E-286N_35_23/dlt.tif
dlt_32N_07/images/32N-20E-286N_35_25/07.tif,dlt_32N_07/labels/32N-20E-286N_35_25/dlt.tif
dlt_32N_07/images/32N-20E-286N_35_27/07.tif,dlt_32N_07/labels/32N-20E-286N_35_27/dlt.tif
dlt_32N_07/images/32N-20E-286N_35_29/07.tif,dlt_32N_07/labels/32N-20E-286N_35_29/dlt.tif
dlt_32N_07/images/32N-20E-286N_35_33/07.tif,dlt_32N_07/labels/32N-20E-286N_35_33/dlt.tif
dlt_32N_07/images/32N-20E-286N_35_35/07.tif,dlt_32N_07/labels/32N-20E-286N_35_35/dlt.tif
dlt_32N_07/images/32N-20E-286N_36_02/07.tif,dlt_32N_07/labels/32N-20E-286N_36_02/dlt.tif
dlt_32N_07/images/32N-20E-286N_36_04/07.tif,dlt_32N_07/labels/32N-20E-286N_36_04/dlt.tif
dlt_32N_07/images/32N-20E-286N_36_08/07.tif,dlt_32N_07/labels/32N-20E-286N_36_08/dlt.tif
dlt_32N_07/images/32N-20E-286N_36_10/07.tif,dlt_32N_07/labels/32N-20E-286N_36_10/dlt.tif
dlt_32N_07/images/32N-20E-286N_36_12/07.tif,dlt_32N_07/labels/32N-20E-286N_36_12/dlt.tif
dlt_32N_07/images/32N-20E-286N_36_18/07.tif,dlt_32N_07/labels/32N-20E-286N_36_18/dlt.tif
dlt_32N_07/images/32N-20E-286N_36_20/07.tif,dlt_32N_07/labels/32N-20E-286N_36_20/dlt.tif
dlt_32N_07/images/32N-20E-286N_36_22/07.tif,dlt_32N_07/labels/32N-20E-286N_36_22/dlt.tif
dlt_32N_07/images/32N-20E-286N_36_26/07.tif,dlt_32N_07/labels/32N-20E-286N_36_26/dlt.tif
dlt_32N_07/images/32N-20E-286N_36_28/07.tif,dlt_32N_07/labels/32N-20E-286N_36_28/dlt.tif
dlt_32N_07/images/32N-20E-286N_36_30/07.tif,dlt_32N_07/labels/32N-20E-286N_36_30/dlt.tif
dlt_32N_07/images/32N-20E-286N_36_32/07.tif,dlt_32N_07/labels/32N-20E-286N_36_32/dlt.tif
dlt_32N_07/images/32N-20E-286N_37_01/07.tif,dlt_32N_07/labels/32N-20E-286N_37_01/dlt.tif
dlt_32N_07/images/32N-20E-286N_37_09/07.tif,dlt_32N_07/labels/32N-20E-286N_37_09/dlt.tif
dlt_32N_07/images/32N-20E-286N_37_11/07.tif,dlt_32N_07/labels/32N-20E-286N_37_11/dlt.tif
dlt_32N_07/images/32N-20E-286N_37_23/07.tif,dlt_32N_07/labels/32N-20E-286N_37_23/dlt.tif
dlt_32N_07/images/32N-20E-286N_37_25/07.tif,dlt_32N_07/labels/32N-20E-286N_37_25/dlt.tif
dlt_32N_07/images/32N-20E-286N_37_27/07.tif,dlt_32N_07/labels/32N-20E-286N_37_27/dlt.tif
dlt_32N_07/images/32N-20E-286N_37_29/07.tif,dlt_32N_07/labels/32N-20E-286N_37_29/dlt.tif
dlt_32N_07/images/32N-20E-286N_37_31/07.tif,dlt_32N_07/labels/32N-20E-286N_37_31/dlt.tif
dlt_32N_07/images/32N-20E-286N_37_33/07.tif,dlt_32N_07/labels/32N-20E-286N_37_33/dlt.tif
dlt_32N_07/images/32N-20E-286N_37_35/07.tif,dlt_32N_07/labels/32N-20E-286N_37_35/dlt.tif
dlt_32N_07/images/32N-20E-286N_37_37/07.tif,dlt_32N_07/labels/32N-20E-286N_37_37/dlt.tif
dlt_32N_07/images/32N-21E-193N_01_01/07.tif,dlt_32N_07/labels/32N-21E-193N_01_01/dlt.tif
dlt_32N_07/images/32N-21E-193N_01_03/07.tif,dlt_32N_07/labels/32N-21E-193N_01_03/dlt.tif
dlt_32N_07/images/32N-21E-193N_01_09/07.tif,dlt_32N_07/labels/32N-21E-193N_01_09/dlt.tif
dlt_32N_07/images/32N-21E-193N_01_13/07.tif,dlt_32N_07/labels/32N-21E-193N_01_13/dlt.tif
dlt_32N_07/images/32N-21E-193N_01_15/07.tif,dlt_32N_07/labels/32N-21E-193N_01_15/dlt.tif
dlt_32N_07/images/32N-21E-193N_01_17/07.tif,dlt_32N_07/labels/32N-21E-193N_01_17/dlt.tif
dlt_32N_07/images/32N-21E-193N_01_21/07.tif,dlt_32N_07/labels/32N-21E-193N_01_21/dlt.tif
dlt_32N_07/images/32N-21E-193N_01_23/07.tif,dlt_32N_07/labels/32N-21E-193N_01_23/dlt.tif
dlt_32N_07/images/32N-21E-193N_01_29/07.tif,dlt_32N_07/labels/32N-21E-193N_01_29/dlt.tif
dlt_32N_07/images/32N-21E-193N_01_33/07.tif,dlt_32N_07/labels/32N-21E-193N_01_33/dlt.tif
dlt_32N_07/images/32N-21E-193N_01_37/07.tif,dlt_32N_07/labels/32N-21E-193N_01_37/dlt.tif
dlt_32N_07/images/32N-21E-193N_02_02/07.tif,dlt_32N_07/labels/32N-21E-193N_02_02/dlt.tif
dlt_32N_07/images/32N-21E-193N_02_06/07.tif,dlt_32N_07/labels/32N-21E-193N_02_06/dlt.tif
dlt_32N_07/images/32N-21E-193N_02_10/07.tif,dlt_32N_07/labels/32N-21E-193N_02_10/dlt.tif
dlt_32N_07/images/32N-21E-193N_02_14/07.tif,dlt_32N_07/labels/32N-21E-193N_02_14/dlt.tif
dlt_32N_07/images/32N-21E-193N_02_22/07.tif,dlt_32N_07/labels/32N-21E-193N_02_22/dlt.tif
dlt_32N_07/images/32N-21E-193N_02_24/07.tif,dlt_32N_07/labels/32N-21E-193N_02_24/dlt.tif
dlt_32N_07/images/32N-21E-193N_02_26/07.tif,dlt_32N_07/labels/32N-21E-193N_02_26/dlt.tif
dlt_32N_07/images/32N-21E-193N_02_28/07.tif,dlt_32N_07/labels/32N-21E-193N_02_28/dlt.tif
dlt_32N_07/images/32N-21E-193N_02_30/07.tif,dlt_32N_07/labels/32N-21E-193N_02_30/dlt.tif
dlt_32N_07/images/32N-21E-193N_02_34/07.tif,dlt_32N_07/labels/32N-21E-193N_02_34/dlt.tif
dlt_32N_07/images/32N-21E-193N_03_09/07.tif,dlt_32N_07/labels/32N-21E-193N_03_09/dlt.tif
dlt_32N_07/images/32N-21E-193N_03_11/07.tif,dlt_32N_07/labels/32N-21E-193N_03_11/dlt.tif
dlt_32N_07/images/32N-21E-193N_03_15/07.tif,dlt_32N_07/labels/32N-21E-193N_03_15/dlt.tif
dlt_32N_07/images/32N-21E-193N_03_17/07.tif,dlt_32N_07/labels/32N-21E-193N_03_17/dlt.tif
dlt_32N_07/images/32N-21E-193N_03_19/07.tif,dlt_32N_07/labels/32N-21E-193N_03_19/dlt.tif
dlt_32N_07/images/32N-21E-193N_03_21/07.tif,dlt_32N_07/labels/32N-21E-193N_03_21/dlt.tif
dlt_32N_07/images/32N-21E-193N_03_27/07.tif,dlt_32N_07/labels/32N-21E-193N_03_27/dlt.tif
dlt_32N_07/images/32N-21E-193N_03_31/07.tif,dlt_32N_07/labels/32N-21E-193N_03_31/dlt.tif
dlt_32N_07/images/32N-21E-193N_03_33/07.tif,dlt_32N_07/labels/32N-21E-193N_03_33/dlt.tif
dlt_32N_07/images/32N-21E-193N_03_35/07.tif,dlt_32N_07/labels/32N-21E-193N_03_35/dlt.tif
dlt_32N_07/images/32N-21E-193N_03_37/07.tif,dlt_32N_07/labels/32N-21E-193N_03_37/dlt.tif
dlt_32N_07/images/32N-21E-193N_04_02/07.tif,dlt_32N_07/labels/32N-21E-193N_04_02/dlt.tif
dlt_32N_07/images/32N-21E-193N_04_04/07.tif,dlt_32N_07/labels/32N-21E-193N_04_04/dlt.tif
dlt_32N_07/images/32N-21E-193N_04_10/07.tif,dlt_32N_07/labels/32N-21E-193N_04_10/dlt.tif
dlt_32N_07/images/32N-21E-193N_04_12/07.tif,dlt_32N_07/labels/32N-21E-193N_04_12/dlt.tif
dlt_32N_07/images/32N-21E-193N_04_16/07.tif,dlt_32N_07/labels/32N-21E-193N_04_16/dlt.tif
dlt_32N_07/images/32N-21E-193N_04_18/07.tif,dlt_32N_07/labels/32N-21E-193N_04_18/dlt.tif
dlt_32N_07/images/32N-21E-193N_04_20/07.tif,dlt_32N_07/labels/32N-21E-193N_04_20/dlt.tif
dlt_32N_07/images/32N-21E-193N_04_22/07.tif,dlt_32N_07/labels/32N-21E-193N_04_22/dlt.tif
dlt_32N_07/images/32N-21E-193N_04_26/07.tif,dlt_32N_07/labels/32N-21E-193N_04_26/dlt.tif
dlt_32N_07/images/32N-21E-193N_04_30/07.tif,dlt_32N_07/labels/32N-21E-193N_04_30/dlt.tif
dlt_32N_07/images/32N-21E-193N_04_34/07.tif,dlt_32N_07/labels/32N-21E-193N_04_34/dlt.tif
dlt_32N_07/images/32N-21E-193N_04_36/07.tif,dlt_32N_07/labels/32N-21E-193N_04_36/dlt.tif
dlt_32N_07/images/32N-21E-193N_05_05/07.tif,dlt_32N_07/labels/32N-21E-193N_05_05/dlt.tif
dlt_32N_07/images/32N-21E-193N_05_07/07.tif,dlt_32N_07/labels/32N-21E-193N_05_07/dlt.tif
dlt_32N_07/images/32N-21E-193N_05_09/07.tif,dlt_32N_07/labels/32N-21E-193N_05_09/dlt.tif
dlt_32N_07/images/32N-21E-193N_05_11/07.tif,dlt_32N_07/labels/32N-21E-193N_05_11/dlt.tif
dlt_32N_07/images/32N-21E-193N_05_13/07.tif,dlt_32N_07/labels/32N-21E-193N_05_13/dlt.tif
dlt_32N_07/images/32N-21E-193N_05_15/07.tif,dlt_32N_07/labels/32N-21E-193N_05_15/dlt.tif
dlt_32N_07/images/32N-21E-193N_05_17/07.tif,dlt_32N_07/labels/32N-21E-193N_05_17/dlt.tif
dlt_32N_07/images/32N-21E-193N_05_19/07.tif,dlt_32N_07/labels/32N-21E-193N_05_19/dlt.tif
dlt_32N_07/images/32N-21E-193N_05_25/07.tif,dlt_32N_07/labels/32N-21E-193N_05_25/dlt.tif
dlt_32N_07/images/32N-21E-193N_05_29/07.tif,dlt_32N_07/labels/32N-21E-193N_05_29/dlt.tif
dlt_32N_07/images/32N-21E-193N_05_33/07.tif,dlt_32N_07/labels/32N-21E-193N_05_33/dlt.tif
dlt_32N_07/images/32N-21E-193N_05_37/07.tif,dlt_32N_07/labels/32N-21E-193N_05_37/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_02/07.tif,dlt_32N_07/labels/32N-21E-193N_06_02/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_04/07.tif,dlt_32N_07/labels/32N-21E-193N_06_04/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_06/07.tif,dlt_32N_07/labels/32N-21E-193N_06_06/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_08/07.tif,dlt_32N_07/labels/32N-21E-193N_06_08/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_10/07.tif,dlt_32N_07/labels/32N-21E-193N_06_10/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_12/07.tif,dlt_32N_07/labels/32N-21E-193N_06_12/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_16/07.tif,dlt_32N_07/labels/32N-21E-193N_06_16/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_18/07.tif,dlt_32N_07/labels/32N-21E-193N_06_18/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_20/07.tif,dlt_32N_07/labels/32N-21E-193N_06_20/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_28/07.tif,dlt_32N_07/labels/32N-21E-193N_06_28/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_30/07.tif,dlt_32N_07/labels/32N-21E-193N_06_30/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_32/07.tif,dlt_32N_07/labels/32N-21E-193N_06_32/dlt.tif
dlt_32N_07/images/32N-21E-193N_06_36/07.tif,dlt_32N_07/labels/32N-21E-193N_06_36/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_03/07.tif,dlt_32N_07/labels/32N-21E-193N_07_03/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_05/07.tif,dlt_32N_07/labels/32N-21E-193N_07_05/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_09/07.tif,dlt_32N_07/labels/32N-21E-193N_07_09/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_13/07.tif,dlt_32N_07/labels/32N-21E-193N_07_13/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_15/07.tif,dlt_32N_07/labels/32N-21E-193N_07_15/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_19/07.tif,dlt_32N_07/labels/32N-21E-193N_07_19/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_21/07.tif,dlt_32N_07/labels/32N-21E-193N_07_21/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_23/07.tif,dlt_32N_07/labels/32N-21E-193N_07_23/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_25/07.tif,dlt_32N_07/labels/32N-21E-193N_07_25/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_27/07.tif,dlt_32N_07/labels/32N-21E-193N_07_27/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_29/07.tif,dlt_32N_07/labels/32N-21E-193N_07_29/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_31/07.tif,dlt_32N_07/labels/32N-21E-193N_07_31/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_35/07.tif,dlt_32N_07/labels/32N-21E-193N_07_35/dlt.tif
dlt_32N_07/images/32N-21E-193N_07_37/07.tif,dlt_32N_07/labels/32N-21E-193N_07_37/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_04/07.tif,dlt_32N_07/labels/32N-21E-193N_08_04/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_06/07.tif,dlt_32N_07/labels/32N-21E-193N_08_06/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_08/07.tif,dlt_32N_07/labels/32N-21E-193N_08_08/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_10/07.tif,dlt_32N_07/labels/32N-21E-193N_08_10/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_14/07.tif,dlt_32N_07/labels/32N-21E-193N_08_14/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_16/07.tif,dlt_32N_07/labels/32N-21E-193N_08_16/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_20/07.tif,dlt_32N_07/labels/32N-21E-193N_08_20/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_22/07.tif,dlt_32N_07/labels/32N-21E-193N_08_22/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_24/07.tif,dlt_32N_07/labels/32N-21E-193N_08_24/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_26/07.tif,dlt_32N_07/labels/32N-21E-193N_08_26/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_28/07.tif,dlt_32N_07/labels/32N-21E-193N_08_28/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_30/07.tif,dlt_32N_07/labels/32N-21E-193N_08_30/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_32/07.tif,dlt_32N_07/labels/32N-21E-193N_08_32/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_34/07.tif,dlt_32N_07/labels/32N-21E-193N_08_34/dlt.tif
dlt_32N_07/images/32N-21E-193N_08_36/07.tif,dlt_32N_07/labels/32N-21E-193N_08_36/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_01/07.tif,dlt_32N_07/labels/32N-21E-193N_09_01/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_03/07.tif,dlt_32N_07/labels/32N-21E-193N_09_03/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_05/07.tif,dlt_32N_07/labels/32N-21E-193N_09_05/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_09/07.tif,dlt_32N_07/labels/32N-21E-193N_09_09/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_11/07.tif,dlt_32N_07/labels/32N-21E-193N_09_11/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_13/07.tif,dlt_32N_07/labels/32N-21E-193N_09_13/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_15/07.tif,dlt_32N_07/labels/32N-21E-193N_09_15/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_17/07.tif,dlt_32N_07/labels/32N-21E-193N_09_17/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_19/07.tif,dlt_32N_07/labels/32N-21E-193N_09_19/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_25/07.tif,dlt_32N_07/labels/32N-21E-193N_09_25/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_29/07.tif,dlt_32N_07/labels/32N-21E-193N_09_29/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_31/07.tif,dlt_32N_07/labels/32N-21E-193N_09_31/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_33/07.tif,dlt_32N_07/labels/32N-21E-193N_09_33/dlt.tif
dlt_32N_07/images/32N-21E-193N_09_35/07.tif,dlt_32N_07/labels/32N-21E-193N_09_35/dlt.tif
dlt_32N_07/images/32N-21E-193N_10_06/07.tif,dlt_32N_07/labels/32N-21E-193N_10_06/dlt.tif
dlt_32N_07/images/32N-21E-193N_10_10/07.tif,dlt_32N_07/labels/32N-21E-193N_10_10/dlt.tif
dlt_32N_07/images/32N-21E-193N_10_12/07.tif,dlt_32N_07/labels/32N-21E-193N_10_12/dlt.tif
dlt_32N_07/images/32N-21E-193N_10_14/07.tif,dlt_32N_07/labels/32N-21E-193N_10_14/dlt.tif
dlt_32N_07/images/32N-21E-193N_10_16/07.tif,dlt_32N_07/labels/32N-21E-193N_10_16/dlt.tif
dlt_32N_07/images/32N-21E-193N_10_18/07.tif,dlt_32N_07/labels/32N-21E-193N_10_18/dlt.tif
dlt_32N_07/images/32N-21E-193N_10_20/07.tif,dlt_32N_07/labels/32N-21E-193N_10_20/dlt.tif
dlt_32N_07/images/32N-21E-193N_10_24/07.tif,dlt_32N_07/labels/32N-21E-193N_10_24/dlt.tif
dlt_32N_07/images/32N-21E-193N_10_26/07.tif,dlt_32N_07/labels/32N-21E-193N_10_26/dlt.tif
dlt_32N_07/images/32N-21E-193N_10_28/07.tif,dlt_32N_07/labels/32N-21E-193N_10_28/dlt.tif
dlt_32N_07/images/32N-21E-193N_10_30/07.tif,dlt_32N_07/labels/32N-21E-193N_10_30/dlt.tif
dlt_32N_07/images/32N-21E-193N_10_32/07.tif,dlt_32N_07/labels/32N-21E-193N_10_32/dlt.tif
dlt_32N_07/images/32N-21E-193N_11_05/07.tif,dlt_32N_07/labels/32N-21E-193N_11_05/dlt.tif
dlt_32N_07/images/32N-21E-193N_11_07/07.tif,dlt_32N_07/labels/32N-21E-193N_11_07/dlt.tif
dlt_32N_07/images/32N-21E-193N_11_09/07.tif,dlt_32N_07/labels/32N-21E-193N_11_09/dlt.tif
dlt_32N_07/images/32N-21E-193N_11_11/07.tif,dlt_32N_07/labels/32N-21E-193N_11_11/dlt.tif
dlt_32N_07/images/32N-21E-193N_11_15/07.tif,dlt_32N_07/labels/32N-21E-193N_11_15/dlt.tif
dlt_32N_07/images/32N-21E-193N_11_17/07.tif,dlt_32N_07/labels/32N-21E-193N_11_17/dlt.tif
dlt_32N_07/images/32N-21E-193N_11_19/07.tif,dlt_32N_07/labels/32N-21E-193N_11_19/dlt.tif
dlt_32N_07/images/32N-21E-193N_11_27/07.tif,dlt_32N_07/labels/32N-21E-193N_11_27/dlt.tif
dlt_32N_07/images/32N-21E-193N_11_29/07.tif,dlt_32N_07/labels/32N-21E-193N_11_29/dlt.tif
dlt_32N_07/images/32N-21E-193N_11_35/07.tif,dlt_32N_07/labels/32N-21E-193N_11_35/dlt.tif
dlt_32N_07/images/32N-21E-193N_11_37/07.tif,dlt_32N_07/labels/32N-21E-193N_11_37/dlt.tif
dlt_32N_07/images/32N-21E-193N_12_06/07.tif,dlt_32N_07/labels/32N-21E-193N_12_06/dlt.tif
dlt_32N_07/images/32N-21E-193N_12_10/07.tif,dlt_32N_07/labels/32N-21E-193N_12_10/dlt.tif
dlt_32N_07/images/32N-21E-193N_12_12/07.tif,dlt_32N_07/labels/32N-21E-193N_12_12/dlt.tif
dlt_32N_07/images/32N-21E-193N_12_18/07.tif,dlt_32N_07/labels/32N-21E-193N_12_18/dlt.tif
dlt_32N_07/images/32N-21E-193N_12_22/07.tif,dlt_32N_07/labels/32N-21E-193N_12_22/dlt.tif
dlt_32N_07/images/32N-21E-193N_12_26/07.tif,dlt_32N_07/labels/32N-21E-193N_12_26/dlt.tif
dlt_32N_07/images/32N-21E-193N_12_28/07.tif,dlt_32N_07/labels/32N-21E-193N_12_28/dlt.tif
dlt_32N_07/images/32N-21E-193N_12_30/07.tif,dlt_32N_07/labels/32N-21E-193N_12_30/dlt.tif
dlt_32N_07/images/32N-21E-193N_12_32/07.tif,dlt_32N_07/labels/32N-21E-193N_12_32/dlt.tif
dlt_32N_07/images/32N-21E-193N_12_34/07.tif,dlt_32N_07/labels/32N-21E-193N_12_34/dlt.tif
dlt_32N_07/images/32N-21E-193N_13_05/07.tif,dlt_32N_07/labels/32N-21E-193N_13_05/dlt.tif
dlt_32N_07/images/32N-21E-193N_13_07/07.tif,dlt_32N_07/labels/32N-21E-193N_13_07/dlt.tif
dlt_32N_07/images/32N-21E-193N_13_13/07.tif,dlt_32N_07/labels/32N-21E-193N_13_13/dlt.tif
dlt_32N_07/images/32N-21E-193N_13_15/07.tif,dlt_32N_07/labels/32N-21E-193N_13_15/dlt.tif
dlt_32N_07/images/32N-21E-193N_13_17/07.tif,dlt_32N_07/labels/32N-21E-193N_13_17/dlt.tif
dlt_32N_07/images/32N-21E-193N_13_19/07.tif,dlt_32N_07/labels/32N-21E-193N_13_19/dlt.tif
dlt_32N_07/images/32N-21E-193N_13_23/07.tif,dlt_32N_07/labels/32N-21E-193N_13_23/dlt.tif
dlt_32N_07/images/32N-21E-193N_13_25/07.tif,dlt_32N_07/labels/32N-21E-193N_13_25/dlt.tif
dlt_32N_07/images/32N-21E-193N_13_27/07.tif,dlt_32N_07/labels/32N-21E-193N_13_27/dlt.tif
dlt_32N_07/images/32N-21E-193N_13_31/07.tif,dlt_32N_07/labels/32N-21E-193N_13_31/dlt.tif
dlt_32N_07/images/32N-21E-193N_13_37/07.tif,dlt_32N_07/labels/32N-21E-193N_13_37/dlt.tif
dlt_32N_07/images/32N-21E-193N_14_02/07.tif,dlt_32N_07/labels/32N-21E-193N_14_02/dlt.tif
dlt_32N_07/images/32N-21E-193N_14_04/07.tif,dlt_32N_07/labels/32N-21E-193N_14_04/dlt.tif
dlt_32N_07/images/32N-21E-193N_14_06/07.tif,dlt_32N_07/labels/32N-21E-193N_14_06/dlt.tif
dlt_32N_07/images/32N-21E-193N_14_08/07.tif,dlt_32N_07/labels/32N-21E-193N_14_08/dlt.tif
dlt_32N_07/images/32N-21E-193N_14_12/07.tif,dlt_32N_07/labels/32N-21E-193N_14_12/dlt.tif
dlt_32N_07/images/32N-21E-193N_14_14/07.tif,dlt_32N_07/labels/32N-21E-193N_14_14/dlt.tif
dlt_32N_07/images/32N-21E-193N_14_18/07.tif,dlt_32N_07/labels/32N-21E-193N_14_18/dlt.tif
dlt_32N_07/images/32N-21E-193N_14_20/07.tif,dlt_32N_07/labels/32N-21E-193N_14_20/dlt.tif
dlt_32N_07/images/32N-21E-193N_14_22/07.tif,dlt_32N_07/labels/32N-21E-193N_14_22/dlt.tif
dlt_32N_07/images/32N-21E-193N_14_30/07.tif,dlt_32N_07/labels/32N-21E-193N_14_30/dlt.tif
dlt_32N_07/images/32N-21E-193N_14_34/07.tif,dlt_32N_07/labels/32N-21E-193N_14_34/dlt.tif
dlt_32N_07/images/32N-21E-193N_15_01/07.tif,dlt_32N_07/labels/32N-21E-193N_15_01/dlt.tif
dlt_32N_07/images/32N-21E-193N_15_03/07.tif,dlt_32N_07/labels/32N-21E-193N_15_03/dlt.tif
dlt_32N_07/images/32N-21E-193N_15_05/07.tif,dlt_32N_07/labels/32N-21E-193N_15_05/dlt.tif
dlt_32N_07/images/32N-21E-193N_15_07/07.tif,dlt_32N_07/labels/32N-21E-193N_15_07/dlt.tif
dlt_32N_07/images/32N-21E-193N_15_09/07.tif,dlt_32N_07/labels/32N-21E-193N_15_09/dlt.tif
dlt_32N_07/images/32N-21E-193N_15_11/07.tif,dlt_32N_07/labels/32N-21E-193N_15_11/dlt.tif
dlt_32N_07/images/32N-21E-193N_15_17/07.tif,dlt_32N_07/labels/32N-21E-193N_15_17/dlt.tif
dlt_32N_07/images/32N-21E-193N_15_25/07.tif,dlt_32N_07/labels/32N-21E-193N_15_25/dlt.tif
dlt_32N_07/images/32N-21E-193N_15_27/07.tif,dlt_32N_07/labels/32N-21E-193N_15_27/dlt.tif
dlt_32N_07/images/32N-21E-193N_15_31/07.tif,dlt_32N_07/labels/32N-21E-193N_15_31/dlt.tif
dlt_32N_07/images/32N-21E-193N_15_35/07.tif,dlt_32N_07/labels/32N-21E-193N_15_35/dlt.tif
dlt_32N_07/images/32N-21E-193N_15_37/07.tif,dlt_32N_07/labels/32N-21E-193N_15_37/dlt.tif
dlt_32N_07/images/32N-21E-193N_16_02/07.tif,dlt_32N_07/labels/32N-21E-193N_16_02/dlt.tif
dlt_32N_07/images/32N-21E-193N_16_04/07.tif,dlt_32N_07/labels/32N-21E-193N_16_04/dlt.tif
dlt_32N_07/images/32N-21E-193N_16_06/07.tif,dlt_32N_07/labels/32N-21E-193N_16_06/dlt.tif
dlt_32N_07/images/32N-21E-193N_16_10/07.tif,dlt_32N_07/labels/32N-21E-193N_16_10/dlt.tif
dlt_32N_07/images/32N-21E-193N_16_12/07.tif,dlt_32N_07/labels/32N-21E-193N_16_12/dlt.tif
